"path","entropy","isSuspicious"
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/155/{17e53d09-e041-42be-a245-608c524d329b}.final",7.97802,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/117/{d8b08079-5f08-4de8-b582-fa8fc26e0d75}.final",7.9986,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/154/{4de7e9c5-9a27-487e-800f-7525f53aa39a}.final",7.99326,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/209/{3aa31717-539f-4ea6-867c-e9debdf68dd1}.final",7.82897,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/209/{61be2289-1abb-4b3e-892b-19af7d4bfbd1}.final",7.98831,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/253/{5eb5b23c-3183-4f15-b4d0-0fcc98f983fd}.final",7.98214,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/153/{88e12916-f132-41d0-84c7-4a7388a41a99}.final",7.98537,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/164/{33618bfe-a2b2-49e5-8ea4-5079d20201a4}.final",7.98816,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/50/{95157d97-ee63-439b-acb2-b05465241032}.final",7.97036,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/58/{28951c89-b99f-4064-8d77-e13c4fc1fa3a}.final",7.83251,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/2/{5809bfe9-ba84-4ce6-8640-0002068e3402}.final",7.98094,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/228/{8fca68fc-e9a8-496e-9f10-665feac68ce4}.final",7.97056,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/8/{88559387-d915-4758-a352-2ccfa91c8008}.final",7.98738,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/204/{6a6bb13a-c619-4f31-aac3-4b093d4e10cc}.final",7.98285,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/230/{8452c65a-dd15-428f-8426-ebbd506792e6}.final",7.98578,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/27/{c84dcb92-eff1-4d3b-8416-22b550e32d1b}.final",7.99599,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/37/{3df59a2b-758a-4753-9343-fee30ee03a25}.final",7.99862,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/224/{e2d54ffd-b769-404b-9266-970683b93ae0}.final",7.99893,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/54/{0506a8ea-fe22-4a8f-8081-1b66bd107836}.final",7.98805,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/214/{e5a60b77-0b3b-4ee9-b627-c9695bcc62d6}.final",7.99665,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/64/{8310d798-b8b8-45ab-99ba-a6a7ef076240}.final",7.97738,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/116/{b83b5884-56c2-45a0-b06c-fe818f219a74}.final",7.96155,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/226/{317114c2-8e74-4479-a90d-fd68c1b18fe2}.final",7.98621,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/249/{4ebeeeea-7aa6-47cb-a2bd-ee9e018c1bf9}.final",7.9693,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/11/{1253dd5c-d9c0-41aa-91ea-40b66d6f800b}.final",7.98533,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/252/{e520d641-0ec2-4d73-89bb-b9b9440055fc}.final",7.98432,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/252/{9dc59b38-16b7-4bc1-9812-10252753e6fc}.final",7.95191,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/189/{09a6678c-cde6-46af-bd4d-900c1f371dbd}.final",7.97404,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/75/{9189c9f9-267c-42a5-a42d-470167434f4b}.final",7.97501,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/10/{b635f8df-1ee3-4cf4-8b69-8706e2794a0a}.final",7.06929,Yes
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/51/{eaf2b266-ded8-4b1c-8840-5f448c1f9233}.final",7.98718,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/74/{415085c1-1bff-4640-b846-810f64bc204a}.final",7.99661,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/3/{d0338596-df2a-4b92-b600-3bab8d9cc903}.final",7.99871,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/3/{2783e46c-ce1a-42e1-a6a0-f7301b3ee903}.final",7.99698,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/55/{e6824e43-8b61-49ea-b64d-25d577232a37}.final",7.98759,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++meet.google.com/cache/morgue/55/{66d47fc7-7f34-4a8d-9a8b-346838c9f837}.final",7.85136,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++ask.libreoffice.org/cache/morgue/65/{64b2ebe9-064e-4bae-b8e1-558621df8a41}.final",6.52153,Yes
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/176/{baebfc04-3db3-4ee4-b5bf-e2bad10ea4b0}.final",7.68736,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/195/{6b258c30-f569-4b2f-b712-b471db7cf5c3}.final",7.89431,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/138/{a73c773c-9167-4505-a6b2-082de20fbb8a}.final",7.13525,Yes
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/208/{33089fcd-a4e8-45a0-9414-6336f0baced0}.final",7.96391,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/141/{e2d92d50-3094-4e24-a53e-827375880e8d}.final",7.91235,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/212/{8c53b113-f875-4d56-ab1f-3fe4bb2d6dd4}.final",7.53359,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/247/{1f7faeed-05b1-412d-bbf2-4350b41c92f7}.final",7.83335,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/11/{1cd60d84-0efe-4de0-af2f-c059ab3dd80b}.final",7.93702,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/40/{de5c15c8-26fa-4f9c-a300-1b59ed489428}.final",7.76993,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/221/{539da074-debc-41be-a880-4ef07cd671dd}.final",7.94505,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/3/{ad299356-5ede-4323-acf2-dfa645302403}.final",7.9377,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++opensource.google/cache/morgue/47/{52102b65-efa1-4594-8109-a39dcf7e192f}.final",7.93119,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++www.googletagmanager.com^partitionKey=%28https%2Cneosmart.net%29/cache/morgue/118/{e7d8da04-dd81-442f-9bd8-9a7ab93cd476}.final",6.77053,Yes
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++e482aeb1-b796-44a6-9018-b115b9da693f.poki-gdn.com^partitionKey=%28https%2Cpoki.com%29/idb/1403633498UenhictayC.sqlite",6.35466,Yes
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++e482aeb1-b796-44a6-9018-b115b9da693f.poki-gdn.com^partitionKey=%28https%2Cpoki.com%29/idb/3289458920CtascehueqdeXRMpLtHt.files/1",7.95326,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++e482aeb1-b796-44a6-9018-b115b9da693f.poki-gdn.com^partitionKey=%28https%2Cpoki.com%29/idb/3289458920CtascehueqdeXRMpLtHt.files/2",7.88169,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++e482aeb1-b796-44a6-9018-b115b9da693f.poki-gdn.com^partitionKey=%28https%2Cpoki.com%29/idb/3289458920CtascehueqdeXRMpLtHt.files/3",7.89742,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++e482aeb1-b796-44a6-9018-b115b9da693f.poki-gdn.com^partitionKey=%28https%2Cpoki.com%29/idb/2083995541%s2fFbid.files/1",7.9294,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++e482aeb1-b796-44a6-9018-b115b9da693f.poki-gdn.com^partitionKey=%28https%2Cpoki.com%29/idb/2083995541%s2fFbid.files/2",7.88099,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++e482aeb1-b796-44a6-9018-b115b9da693f.poki-gdn.com^partitionKey=%28https%2Cpoki.com%29/idb/2083995541%s2fFbid.files/3",7.89795,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++learn.conduktor.io/cache/morgue/116/{86bad4ed-a796-4e54-bdc3-80934036e774}.final",6.91262,Yes
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++firebase-dot-devsite-v2-prod.appspot.com^partitionKey=%28https%2Cgoogle.com%29/cache/morgue/0/{f32af760-135f-4601-b313-6cbbabf84000}.final",7.13566,Yes
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++firebase-dot-devsite-v2-prod.appspot.com^partitionKey=%28https%2Cgoogle.com%29/cache/morgue/150/{40530ec8-a5bf-4cf7-8547-283d17ffd896}.final",7.99134,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++firebase-dot-devsite-v2-prod.appspot.com^partitionKey=%28https%2Cgoogle.com%29/cache/morgue/46/{1ad43d84-2823-4b44-b7ba-01a0df8e342e}.final",7.98725,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++firebase-dot-devsite-v2-prod.appspot.com^partitionKey=%28https%2Cgoogle.com%29/cache/morgue/226/{bcbdad2d-0206-4333-8afd-3c978deaa7e2}.final",7.99425,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++firebase-dot-devsite-v2-prod.appspot.com^partitionKey=%28https%2Cgoogle.com%29/cache/morgue/6/{631ed00a-f737-42f6-9dfd-3d41fd1c9e06}.final",7.99836,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/60/{476fadc3-e7e1-4af0-abde-7c18d15f4b3c}.final",7.98816,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/129/{ad7a4769-841a-43b6-9068-a0f0bfd8a481}.final",7.99893,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/106/{af78f5a3-6ad5-4099-96d5-a10242c4156a}.final",7.56465,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/106/{ae07534f-b176-4376-a684-c8a4900dae6a}.final",7.99665,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/106/{e7c55ae0-e727-4d32-919f-a22a5e23e36a}.final",7.82897,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/183/{4c46c509-6452-4c71-b10a-4a4cff2c24b7}.final",7.9693,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/0/{e1d436e7-c89c-48b0-b029-6a3afde3fc00}.final",7.98759,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/176/{aa575207-dec7-4e12-a0a0-3986550c82b0}.final",7.50881,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/126/{2802e086-20d0-45e9-ab48-ba1af6b3487e}.final",7.9952,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/213/{970ba2a9-fe9f-448a-869e-db52c8a914d5}.final",7.99326,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/30/{ba04d98b-8d48-4792-891f-f75ae3899a1e}.final",7.97501,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/21/{8a266642-7567-435c-ae9b-f83a76907215}.final",7.98128,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/195/{266ff7a0-fa7f-4307-8439-1f6691191ec3}.final",7.99862,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/149/{976ccd38-bebb-4dd0-8ccb-611dc7e34595}.final",7.97198,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/66/{a26aeb5e-fb1b-499b-a4da-65f36d11b742}.final",7.98214,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/66/{d14d9361-f38b-49c7-9a21-8ed07cb2a242}.final",7.98285,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/128/{569a8b36-0cfe-470a-b485-be580bda0480}.final",7.58272,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/158/{1d9a7720-9fcc-4513-abf7-cad66ae5f09e}.final",7.98094,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/59/{65117bf4-898d-412f-9cb1-c05cb236363b}.final",7.98912,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/133/{a8fb38ca-cdbe-4acd-b6e4-8ad078fa8285}.final",7.97036,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/133/{1590c936-b817-46ae-a9e2-81568e4b6885}.final",7.9877,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/88/{e4ab0c3c-f730-4b67-ae24-96d2d51f2a58}.final",7.9752,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/72/{c66f4204-e25a-4ab6-8da6-a31ab3787548}.final",7.97927,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/18/{4fdd3d9f-453a-4ff8-8ef5-8d4930467e12}.final",7.99599,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/28/{f6339454-9f67-4ec5-bd0c-32255680741c}.final",7.98533,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/28/{72d8c853-bde2-4af3-b47c-29f861988b1c}.final",7.97893,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/218/{31a6eecb-e9d3-4ab5-a8be-e6f6110b4dda}.final",7.98805,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/179/{25b31584-46ba-47f2-a8ee-7eba93802ab3}.final",7.97802,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/97/{661a7754-8e66-488e-a8c4-1971f466f261}.final",7.98806,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/19/{1a706911-77f9-4df0-9ffa-8995ac44e013}.final",7.98432,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/193/{0f980844-9cdb-4dca-bf16-851b24a18fc1}.final",7.96166,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/155/{f1cd174d-2c5d-40c3-82ac-ec0f498ad39b}.final",7.9702,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/12/{9983e830-5a76-4a42-9eac-4e137f1ae70c}.final",7.98688,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/117/{aef2b880-d388-4823-8057-4ff673233675}.final",7.97396,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/91/{3e003903-1301-4710-a6ad-f59a2aa8b15b}.final",7.98634,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/209/{64fabe9c-feb7-4826-86a1-9738f7580dd1}.final",7.99434,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/208/{842c9c76-5aaf-447b-bbd6-fb340c74dbd0}.final",7.9921,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/241/{643f0a43-26f1-4938-bba5-d4963cd37bf1}.final",7.98906,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/124/{273a2555-5a99-4ced-b584-a1f0d44f5d7c}.final",7.9951,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/144/{18c6b461-90de-4853-aa70-f8fedae65790}.final",7.97056,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/207/{8649c14e-a457-43ae-99e7-d38d69e56acf}.final",7.99182,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/225/{071f2719-0330-4512-8aaa-b257a0a78fe1}.final",7.98718,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/186/{4b0f10b9-e94e-45b4-b0fe-164fa34a9aba}.final",7.98621,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/165/{98a92e78-0196-43c2-8610-c745e1d629a5}.final",7.97404,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/20/{f479abaa-c130-4a81-ba8d-0cb2c639b214}.final",7.09898,Yes
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/152/{ddb1de35-e83a-4c15-95df-7beee31dc898}.final",7.86114,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/9/{4680b94f-8770-4978-8678-c81ff3216909}.final",7.98738,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/11/{5193bc48-61d9-4a7a-9330-8715e7bcfc0b}.final",7.99019,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/11/{f09e8bfc-ac70-4070-a44f-e1aead56bb0b}.final",7.99661,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/70/{95c848df-2d72-4ba5-86a6-3c2ceb54b246}.final",7.961,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/252/{d833f03b-36d8-441f-8e4d-c9b8c2c825fc}.final",7.98578,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/189/{ca83be0f-9741-42e0-9a62-76260677c7bd}.final",7.98662,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/219/{269370db-03cb-4c6f-a994-d8bb02af18db}.final",7.98537,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/200/{d7b046b8-8ed0-4f13-9964-9d77d74a2bc8}.final",7.9986,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/75/{512c2b36-cb26-40d6-b185-9780b357804b}.final",7.83251,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/75/{81e3b703-c867-4374-9937-e47fba749f4b}.final",7.95191,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/216/{6559e0c1-3d7c-4aa8-b099-22f46bd7f5d8}.final",7.99698,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/51/{190a869b-7556-41e7-9dd1-a6d2fe21a033}.final",7.96155,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/147/{cf3eae3d-ed3b-441d-841a-46ad9b1bc193}.final",7.85136,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/3/{f632a218-ac76-4c70-bfe4-b55949d00903}.final",7.97738,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/47/{557bdd7d-7d1c-4536-9ae1-30c0befccb2f}.final",7.98831,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++photos.google.com/cache/morgue/180/{0632fdda-e6b5-43e4-8c95-c12428cc6ab4}.final",7.98258,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++drop.nicksabine.com/cache/morgue/179/{631df90f-52f5-47c2-9a9d-0d2ba55bd5b3}.final",7.97596,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++drop.nicksabine.com/cache/morgue/112/{4b38a900-54cb-4f64-96bb-8d47e80ac570}.final",7.93505,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++drop.nicksabine.com/cache/morgue/33/{13a4338d-2a39-4b94-acc1-c9488a62e821}.final",7.9648,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++drop.nicksabine.com/cache/morgue/48/{5ba669ef-c922-413e-99e5-85f3f5a65230}.final",7.96221,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++drop.nicksabine.com/cache/morgue/212/{b220438e-88da-4a0a-8a48-e5b99cdfc9d4}.final",6.74575,Yes
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++drop.nicksabine.com/cache/morgue/152/{2ccc7519-6733-4f25-8ba4-7dec3c12dd98}.final",7.90253,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++drop.nicksabine.com/cache/morgue/92/{fae60068-55f3-486f-a4f9-e5dda7f5155c}.final",7.91622,No
"/home/sandeep/snap/firefox/common/.mozilla/firefox/j5w2a7b0.default/storage/default/https+++drop.nicksabine.com/cache/morgue/147/{b7f671be-5eb7-44df-8ad0-43bf9a3a7d93}.final",7.94383,No
